Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
TRACHI,1,nory,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Conversations
ID,Title,Pictures,Description,Actor,Conversant,Overrides
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_630,68,630,10,9,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},3396.848;2191.302
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_631,68,631,10,9,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},3724.628;1912.463
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_632,68,632,10,9,,,[NS]Here's hoping we'll find answers soon.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},4067.889;2144.361
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_633,68,633,10,9,,,[NS]I'll catch you in a bit.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},4066.647;2405.669
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_634,68,634,9,10,,,[NS]I'll do the talking.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1777.968;602.5144
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_635,68,635,9,10,,,,False,Block,Normal,,,Rotate(-90)@1;\nContinue()@1.5;,[],,,[],,{{omit}},{{omit}},,{{omit}},1968;792
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_636,68,636,9,10,,,"[NGD]Relax, babygirl!",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1776;408
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_637,68,637,9,10,,,[NS]No need to throw a tantrum.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1534.408;645.4286
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_638,68,638,9,7,,,[NSC]It's a damn shame we couldn't make it work.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2844;1716
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_639,68,639,9,7,,,"[NS]Thanks, though.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2846.636;1809.495
Player_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_640,68,640,7,10,,,For what?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2846.748;1856.989
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_641,68,641,9,7,,,[NGD]Telling me what I needed to know!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2847.834;1907.363
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_642,68,642,9,10,,,,False,Block,Normal,,,Continue()@1,[],,,[],,{{omit}},{{omit}},,{{omit}},2846.83;1955.074
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_645,68,645,10,9,,,"Late-September, supposedly.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},426.0324;1034.647
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_647,68,647,10,9,,,[SP]Face-first!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1470.314;441.544
Player_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_649,68,649,7,10,,,It's the truth!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},3473.193;486.0458
Player_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_650,68,650,7,10,,,And maybe love along the way?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},4249.775;2203.389
Player_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_651,68,651,7,10,,,...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},3982.84;2250.294
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_652,68,652,10,9,,,[NSC]Maybe.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},4251.965;2299.01
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_653,68,653,10,7,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},4250.506;2251.517
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_654,68,654,9,10,,,,False,Block,Normal,,,Continue()@1,[],,,[],,{{omit}},{{omit}},,{{omit}},2660.516;1894.521
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_655,68,655,9,10,,,,False,Block,Normal,,,Continue()@1,[],,,[],,{{omit}},{{omit}},,{{omit}},2847.259;1762.363
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_657,68,657,10,7,,,,False,Block,Normal,,,Continue()@0.5;,[],,,[],,{{omit}},{{omit}},,{{omit}},3691.289;1279.48
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_658,68,658,10,7,,,,False,Block,Normal,,,Continue()@0.5;,[],,,[],,{{omit}},{{omit}},,{{omit}},3487.598;1290.158
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_660,68,660,10,9,,,[SPC]I'll make you stare outside that window.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1471.373;389.8848
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_661,68,661,9,7,,,[SG]I thought we wanted to behave?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1467.758;541.6647
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_662,68,662,10,9,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},1468.616;492.9133
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_663,68,663,9,10,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},606.1386;424.2773
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_664,68,664,9,7,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},2079.619;1320.646
Ganymede_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_665,68,665,9,10,,,[NS]I guess I'll have to beg.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2079.005;1425.856
Player_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_666,68,666,7,10,,,You're going out like THAT?,False,Block,Normal,"orkGetStatus(""Daphne"", ""VAR"") == 4",,,[],,,[],,{{omit}},{{omit}},,{{omit}},3726.915;2041.686
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_667,68,667,10,9,,,[SGC]Oh? Is that what you meant?,False,Block,Normal,"Dialog[517].SimStatus == ""WasDisplayed""",,,[],,,[],,{{omit}},{{omit}},,{{omit}},3646.662;2108.491
Eurydice_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_668,68,668,5,24,,,,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},935.2939;72.71888
Player_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_669,68,669,7,-1,,,I'm just worried you might get cold.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},3730.207;2177.329
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_671,68,671,10,9,,,"[NSC]Technically, that's none of your business.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},3732;2220
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_672,68,672,10,9,,,[NS]Is that a problem?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},3843.666;2107.452
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_673,68,673,10,9,,,[NS]You do what you want.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},3729.5;2316.917
Player_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_674,68,674,7,10,,,And practically?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},3732;2268
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_675,68,675,10,10,,,,False,Block,Normal,,,Continue()@1,[],,,[],,{{omit}},{{omit}},,{{omit}},3729.5;2366.154
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_676,68,676,10,9,,,[N]Ganymede's got a point.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},3720;1524
Daphne_Ionia_Wenger_Sanatorium_West_W3_1926_(E)_677,68,677,10,9,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},3720;1572
invalid_entrytag,69,0,1,1,START,,,False,Block,Normal,,,None();,[],,,[],,,33aad5de-919d-4872-80db-e4b9d7d0b42f,,{{omit}},880.1215;65.41642
invalid_entrytag,69,19,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,a4ab9f11-4bfd-4cf0-b969-ea10c75c074e,,{{omit}},2541.592;873.929
invalid_entrytag,69,26,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@0.5;",[],,,[],,,4b4dfa0c-c059-4229-a672-1223cb9d7cbe,,{{omit}},2543.955;934.8666
invalid_entrytag,69,29,1,7,,,[NC]And here I was thinking we had something special...,False,Block,Normal,,,,[],,,[],,,282e5ab0-7da9-4549-a217-9ef2d1aa690f,,{{omit}},2538.812;368.4193
invalid_entrytag,69,30,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,6050bf80-61e2-4c75-8df9-002078c47ea6,,{{omit}},2538.632;420.9352
invalid_entrytag,69,31,1,1,,,"[pic=6]Then again, I don't mind being used.",False,Block,Normal,,,,[],,,[],,,a102498d-6b64-4274-adc8-8bb8c53daf2c,,{{omit}},2538.632;469.2946
invalid_entrytag,69,32,1,7,,,"[NSC]As long as I get to use you, too.",False,Block,Normal,,,,[],,,[],,,430c559c-2c30-4a51-8865-0affa2d26cc3,,{{omit}},2538.632;519.4208
invalid_entrytag,69,33,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,0a07d4ed-bd52-497d-b190-dfc3eed226e9,,{{omit}},2538.632;570.9355
invalid_entrytag,69,34,1,1,,,[pic=6]But before that happens...,False,Block,Normal,,,,[],,,[],,,997a5c42-58eb-4f79-80bd-060648e12cae,,{{omit}},2538.632;770.9359
invalid_entrytag,69,36,1,7,,,[NSC]Let's see what we can find out!,False,Block,Normal,,"Variable[""Home""] = true",,[],,,[],,,5823705f-b2cc-4ca2-8df3-fca3b469624c,,{{omit}},2537.95;812.4582
invalid_entrytag,69,40,1,1,,,[RC]Until one of us gets bored.,False,Block,Normal,,,,[],,,[],,,e0cd370e-f475-43a5-88d6-8abdeb2fa357,,{{omit}},2536.951;620.9357
invalid_entrytag,69,41,1,1,,,[R]And the other one is left in tears.,False,Block,Normal,,,,[],,,[],,,7fdfba2b-5954-4592-b260-477310f70a7c,,{{omit}},2537.469;669.507
invalid_entrytag,69,42,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,cdf3c148-e530-4bbd-96e3-663b160e5b71,,{{omit}},2538.632;719.9744
Player_Characters_Ilyas_75,69,75,7,1,,,Who are you?,False,Block,Normal,,,,[],,,[],,,8213e148-633a-422f-917a-1fccbd4a92c2,,{{omit}},2539.247;320.4879
Selene_Characters_Ilyas_80,69,80,20,20,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nDestination(Waypoint) ->Message(Destination);\nRotate(-90)@Message(Destination) ->Message(Rotate);\nDelay(0)@Message(Rotate)->Message(Delay);\nRotate(0)@Message(Delay)->Message(Rotate1);\nDelay(0.5)@Message(Rotate1)->Message(Delay1);\nRotate(90)@Message(Delay1)->Message(Rotate2);\nDelay(0.5)@Message(Rotate2)->Message(Delay2);\nRotate(180)@Message(Delay2)->Message(Rotate3);\nDelay(0.5)@Message(Rotate3)->Message(Delay3);\nRotate(-90)@Message(Delay3)->Message(Rotate4);\nDelay(1)@Message(Rotate4)->Message(Spawn);\nSpawn(Eurydice, Spawn Point 0)@Message(Spawn)->Message(continue);\nContinue()@Message(continue);",[],,,[],,,11822784-f622-417e-9891-a1a11e021564,,{{omit}},1944.008;352.7173
Ganymede_Characters_Ilyas_83,69,83,9,7,,,,False,Block,Normal,,,Continue();,[],,,[],,{{omit}},{{omit}},,{{omit}},883.0711;155.6149
Eurydice_Characters_Ilyas_86,69,86,5,1,,,[NSC],False,Block,Normal,,,,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},1946.037;420.5215
Eurydice_Characters_Ilyas_88,69,88,5,1,,,[NSC]Lorna.,False,Block,Normal,,,,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},1942.712;529.5979
invalid_entrytag,69,90,24,5,,,[NSC]Vicky!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2264.717;266.7032
invalid_entrytag,69,91,24,5,,,[pic=10]Take a look at th-,False,Block,Normal,,,required Rotate(180);\nContinue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},2232.65;393.316
Eurydice_Characters_Ilyas_92,69,92,5,1,,,[pic=6]It's adorable.,False,Block,Normal,,,,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},2198.38;469.6027
Eurydice_Characters_Ilyas_93,69,93,5,1,,,"[NSC]But we wanted to unpack, right?",False,Block,Normal,,,required Rotate(-90);\nContinue()@Message(Continue);,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},2199.149;517.5997
invalid_entrytag,69,94,24,5,,,[NSC]I'll be there in a sec-,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},2199.219;563.0545
Eurydice_Characters_Ilyas_95,69,95,5,1,,,[pic=10]Now.,False,Block,Normal,,,,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},2198.33;610.287
Pandora_Characters_Ilyas_96,69,96,16,5,,,[NSC]I'll be there in a sec-,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},1945.9;582.9963
invalid_entrytag,69,97,24,5,,,[NC]Alright.,False,Block,Normal,,,required Rotate(90);\nContinue()@Message(Continue);,[],,,[],,{{omit}},{{omit}},,{{omit}},2199.037;662.7975
invalid_entrytag,69,98,24,5,,,[NSC]Pleasure meeting you!,False,Block,Normal,,,required Rotate(180);\nContinue()@Message(Continue);,[],,,[],,{{omit}},{{omit}},,{{omit}},2201.87;713.3778
Eurydice_Characters_Ilyas_102,69,102,5,5,,,[pic=6]She's very excited about ,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1946.25;479.2255
invalid_entrytag,69,104,24,24,,,,False,Block,Normal,,,"Destination(Waypoint 2)->Message(Destination);\nrequired Spawn(Cleo, Spawn Point 1)@1;\nRotate(90)@Message(Destination)->Message(Rotate);\nContinue()@Message(Rotate);",[],,,[],,{{omit}},{{omit}},,{{omit}},2210.039;152.3457
invalid_entrytag,69,110,24,24,,,Over there?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1942.729;291.7352
Eurydice_Characters_Ilyas_146,69,146,5,24,,,,False,Block,Normal,,,required Rotate(180);\nContinue();,[],,,[],,{{omit}},{{omit}},,{{omit}},2201.87;763.3779
Ilyas_Genadiev_Characters_Ilyas_149,69,149,46,43,,,Don't waste my time.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},740.9396;221.223
Pandora_Paradise_Glade_START,70,0,16,20,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},,{{omit}},962.5585;120.6166
Selene_Paradise_Glade_1,70,1,20,16,,,Lorna.,False,Block,Normal,"Dialog[thisID].SimStatus == ""Untouched""",,required PanelPos(3);,[],,,[],,{{omit}},{{omit}},,{{omit}},468;288
Pandora_Paradise_Glade_5,70,5,16,20,,,,False,Block,Normal,,,required RotateTo(listener)@0.5->Message(d);\nDelay(0.5)@Message(d)->Message(c);\nContinue()@Message(c);,[],,,[],,{{omit}},{{omit}},,{{omit}},468;336
Pandora_Paradise_Glade_8,70,8,16,7,,,[pic=6]Really?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;509.0471
Ganymede_Paradise_Glade_9,70,9,9,9,,,[pic=6]I've heard a lot of stories about you.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;559.0471
Ganymede_Paradise_Glade_10,70,10,9,9,,,[NSC]So glad I get to meet finally!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;609.0471
Pandora_Paradise_Glade_11,70,11,16,7,,,[NGD]Is that right?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;659.0471
Pandora_Paradise_Glade_12,70,12,16,7,,,[NGD]I hope Anton hasn't ,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;709.0471
Ganymede_Paradise_Glade_16,70,16,9,9,,,[pic=6]Could be.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;759.0471
Ganymede_Paradise_Glade_17,70,17,9,9,,,"[NGD]In fact, Anton here just told me about you.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;809.0471
Pandora_Paradise_Glade_18,70,18,16,7,,,[NSC]Anything interesting you want to share?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;859.0469
Ganymede_Paradise_Glade_19,70,19,9,9,,,[pic=6]Sorry!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;909.0469
Ganymede_Paradise_Glade_20,70,20,9,9,,,[NSC]Sorry!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;959.0468
Helios_Paradise_Glade_21,70,21,21,7,,,Nope.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;1009.047
Helios_Paradise_Glade_22,70,22,21,7,,,Except for the fact that you're late.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;1059.047
Pandora_Paradise_Glade_23,70,23,16,7,,,[SC]Huh?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;1109.047
Pandora_Paradise_Glade_24,70,24,16,7,,,[S]Late for what?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;1159.047
Pandora_Paradise_Glade_25,70,25,16,7,,,[NGD]But have we met?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;1209.047
Ganymede_Paradise_Glade_26,70,26,9,9,,,[pic=6]Could be.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2852.783;1259.047
Ganymede_Paradise_Glade_79,70,79,9,9,,,"[NGD]I've been thinking that, too!",False,Block,Normal,"QT(""09e88e26-8012-4985-ad8f-609200ea6d48"") == ""Inactive""",,,[],,,[],,{{omit}},{{omit}},,{{omit}},0;0
Ganymede_Paradise_Glade_80,70,80,9,9,,,"[NGD]I've been thinking that, too!",False,Block,Normal,"QT(""09e88e26-8012-4985-ad8f-609200ea6d48"") == ""Inactive""",,,[],,,[],,{{omit}},{{omit}},,{{omit}},0;0
Pandora_Paradise_Glade_81,70,81,16,20,,,,False,Block,Normal,"Dialog[thisID].SimStatus == ""Untouched""",,"Destination(WP, 90)->Message(d);\nDestination(WP1, 0, listener)@0.3;\nDelay(0.5)@Message(d)->Message(c);\nContinue()@Message(c);",[],,,[],,{{omit}},{{omit}},,{{omit}},1344;312
Pandora_Paradise_Glade_82,70,82,16,20,,,Huh?,False,Block,Normal,,,required PanelPos(3);,[],,,[],,,{{omit}},,{{omit}},468;384
Selene_Paradise_Glade_83,70,83,20,16,,,Are you looking for something specific?,False,Block,Normal,"CurrentQuestState(""Sign Forest"") == ""unassigned""",,,[],,,[],,{{omit}},{{omit}},,{{omit}},468;432
Selene_Paradise_Glade_84,70,84,20,16,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},468;480
Pandora_Paradise_Glade_85,70,85,16,16,,,[R]What do you mean?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},468;528
Selene_Paradise_Glade_86,70,86,20,16,,,You've been staring across that river for minutes.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},468;576
Pandora_Paradise_Glade_87,70,87,16,20,,,Have I?,False,Block,Normal,"CurrentQuestState(""Sign Forest"") == ""unassigned""",,,[],,,[],,{{omit}},{{omit}},,{{omit}},684;336
Pandora_Paradise_Glade_88,70,88,16,20,,,[NC]I guess I spaced out.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},684;384
Selene_Paradise_Glade_89,70,89,20,16,,,Should we head back to the Checkpoint?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},684;480
Selene_Paradise_Glade_92,70,92,20,16,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},1919.245;960.5893
Pandora_Paradise_Glade_93,70,93,16,20,,,[NSC]Yeah.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},684;528
Selene_Paradise_Glade_94,70,94,20,16,,,,False,Block,Normal,,,"required Music(Paradise, Play);\nContinue()@1;",[],,,[],,{{omit}},{{omit}},,{{omit}},684;624
Selene_Paradise_Glade_95,70,95,20,16,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},684;432
Pandora_Paradise_Glade_98,70,98,16,20,,,Was that here before?,False,Block,Normal,,,required PanelPos(3);\nrequired CSpawner(CS Ogre);,[],,,[],,{{omit}},{{omit}},,{{omit}},1344;360
Selene_Paradise_Glade_99,70,99,20,16,,,The Monolith?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1344;408
Pandora_Paradise_Glade_100,70,100,16,20,,,Is that what it's called?,False,Block,Normal,,,"Destination(WP2,-90, Ogre);\nContinue()@Message(Continue);",[],,,[],,{{omit}},{{omit}},,{{omit}},1344;456
Selene_Paradise_Glade_101,70,101,20,16,,,I think so.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1344;504
Pandora_Paradise_Glade_102,70,102,16,20,,,It looks familiar.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1344;552
Selene_Paradise_Glade_103,70,103,20,16,,,Yeah.,False,Block,Normal,,,"required Destination(WP3, 0, Ogre)->Message(Continue);\nContinue()@Message(c);",[],,,[],,{{omit}},{{omit}},,{{omit}},1344;600
Pandora_Paradise_Glade_105,70,105,16,20,,,[SW]Watch out!,False,Block,Normal,,,Delay(0.5)@Message(Typed)->Message(c);\nContinue()@Message(c);,[],,,[],,{{omit}},{{omit}},,{{omit}},1344;648
Pandora_Paradise_Glade_106,70,106,16,20,,,[SW]Cleo!,False,Block,Normal,"(QT(""51aecbec-645e-4aee-9144-2dab32396a32"") == ""Active"") and (Dialog[thisID].SimStatus == ""Untouched"")",,,[],,,[],,{{omit}},{{omit}},,{{omit}},1556.034;291.4464
Pandora_Paradise_Glade_107,70,107,16,20,,,W-what?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1740;288
Pandora_Paradise_Glade_108,70,108,16,16,,,[S]... the hell was that?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1739.562;334.4207
Selene_Paradise_Glade_109,70,109,20,16,,,Lorna.,False,Block,Normal,"Dialog[thisID].SimStatus == ""Untouched""",,PanelPos(0);\nContinue()@Message(Continue);,[],,,[],,{{omit}},{{omit}},,{{omit}},0;0
Pandora_Paradise_Glade_110,70,110,16,20,,,Wait.,False,Block,Normal,"Dialog[thisID].SimStatus == ""Untouched""",,"required PanelPos(3);\nrequired RotateTo(CS Slime);\nrequired RotateTo(CS Slime, listener);",[],,,[],,{{omit}},{{omit}},,{{omit}},936;288
Selene_Paradise_Glade_111,70,111,20,16,,,,False,Block,Normal,,,"required CinemachinePriority(CM Event, 1)->Message(d);\nDelay(0.3)@Message(d)->Message(c);\nContinue()@Message(c);",[],,,[],,,{{omit}},,{{omit}},936;336
Pandora_Paradise_Glade_112,70,112,16,16,,,What's that thing?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},936;384
Selene_Paradise_Glade_113,70,113,20,16,,,Who knows.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},936;432
Selene_Paradise_Glade_114,70,114,20,16,,,It's in our way.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},936;480
Pandora_Paradise_Glade_115,70,115,16,9,,,,False,Block,Normal,"orkHasEquipment(""Pandora"", ""LiberAtion"")  == false",,Continue()@0.5;,[],,,[],,{{omit}},{{omit}},,{{omit}},912;552
Pandora_Paradise_Glade_116,70,116,16,9,,,[SC]Uhh...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},912;600
Selene_Paradise_Glade_117,70,117,20,16,,,Did you lose your gun again?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},912;648
Pandora_Paradise_Glade_118,70,118,16,20,,,[S]It's got to be somewhere here!,False,Block,Normal,,,required RotateTo(listener);\nContinue()@Message(Continue);,[],,,[],,{{omit}},{{omit}},,{{omit}},912;696
Selene_Paradise_Glade_120,70,120,20,16,,,I've got a better idea.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},912;792
Selene_Paradise_Glade_121,70,121,20,16,,,,False,Block,Normal,,,"RotateTo(Liberation)@0.5;\nrequired CinemachinePriority(CM Liberation, 1)@0.5->Message(d);\nrequired CinemachinePriority(CM Event, -1)@0.5;\nDelay(0.3)@Message(d)->Message(c);\nContinue()@Message(c);",[],,,[],,{{omit}},{{omit}},,{{omit}},912;744
Selene_Paradise_Glade_123,70,123,20,16,,,,False,Block,Normal,,,"required Rotate(-90)@0.2;\nrequired CinemachinePriority(CM Liberation, 0)->Message(d);\nDelay(0.3)@Message(d)->Message(c);\nContinue()@Message(c);",[],,,[],,{{omit}},{{omit}},,{{omit}},912;840
Pandora_Paradise_Glade_124,70,124,16,20,,,[NS]Let's go.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},684;576
Pandora_Paradise_Glade_125,70,125,16,20,,,,False,Block,Normal,,,"required CinemachinePriority(CM Event, -1);\nContinue()@0.4",[],,,[],,{{omit}},{{omit}},,{{omit}},1116;552
Selene_Paradise_Glade_126,70,126,20,16,,,,False,Block,Normal,,,required Rotate(180);\nContinue();,[],,,[],,{{omit}},{{omit}},,{{omit}},1344;696
invalid_entrytag,71,0,24,5,START,,,False,Block,Normal,,,None();,[],,,[],,,33aad5de-919d-4872-80db-e4b9d7d0b42f,,{{omit}},880.1215;66.46889
